source,target,prob
choh,can,0.013528574386730743
choh,ho,0.012263156587396419
kio,gi,0.1865679828873816
kio,theo,0.18574810667001465
kio,sao,0.026377787412943728
kio,co,0.02636953809989037
kio,chi,0.022702469936354965
kio,lam,0.020244806414257493
kio,ma,0.017288245785695287
kio,nguoi,0.016375986070254558
kio,cai,0.014877131353642459
kio,cua,0.014087647169480964
kio,khong,0.013582308745239016
kio,la,0.013544787361083934
kio,con,0.013544421286895739
kio,ho,0.012015770079767061
kio,phai,0.011749268422967129
kio,chang,0.011537493213012753
kio,toi,0.011445923017731596
kio,tuy,0.01099012052278201
kio,đa,0.010739282185442608
kio,chung,0.009809211041959885
đi,ca,0.13515070147911523
đi,het,0.1314878048962896
đi,tat,0.06667682360503152
đi,moi,0.05250877381881386
đi,cac,0.04641229905553315
đi,đeu,0.043687313266485256
đi,va,0.033632748292135424
đi,nguoi,0.029048628269836584
đi,toan,0.022204057585005675
đi,cua,0.01985249182588311
đi,đa,0.018315632645924732
đi,thay,0.017240108823826164
đi,cung,0.012339075289681778
đi,nhung,0.011872380602306897
đi,chung,0.010029296760058608
đi,ho,0.008551871615421735
đi,la,0.008392665080850426
đi,dan,0.00835829494648667
đi,thanh,0.007604048491635456
đi,ra,0.007575835838430464
đe,nguoi,0.10697870395822026
đe,ho,0.05046856549506651
đe,bi,0.03665933686329332
đe,co,0.033737310402772155
đe,ta,0.03298745585306078
đe,cac,0.02974105961505811
đe,la,0.026326846370888498
đe,nhung,0.020730697575112846
đe,đuoc,0.02018045734738368
đe,cua,0.018963768083089718
đe,đo,0.017375858488443165
đe,con,0.01636539282995461
đe,đa,0.016351551359703682
đe,cho,0.015798428918191738
đe,va,0.013765801004372325
đe,moi,0.013412824505695432
đe,cung,0.013071343299651268
đe,noi,0.012415418114404797
đe,ai,0.011767359909122753
đe,ke,0.011141758789921739
ra,noi,0.07929724966782202
ra,nhung,0.042052706302550695
ra,chang,0.04128485366213966
ra,co,0.04106826670532198
ra,ra,0.026301935323924466
ra,toi,0.02512252381662421
ra,ma,0.024127773621104413
ra,khong,0.023686550887569113
ra,nguoi,0.020127417301476744
ra,em,0.01865862171057893
ra,gi,0.018128447722245637
ra,lai,0.017788013428482463
ra,van,0.017639408317782046
ra,biet,0.017185436267121577
ra,the,0.01695720740071913
ra,la,0.016724838080263916
ra,du,0.0160209172519054
ra,dau,0.01524737935720985
ra,con,0.01461894963296428
ra,cho,0.014550587635676657
rang,rang,0.14617673741164258
rang,va,0.060519212182322306
rang,hoa,0.05119838167328555
rang,sang,0.04464346755268774
rang,quang,0.03838657885842651
rang,vinh,0.035254178522588844
rang,bong,0.035106441195644184
rang,nhu,0.03278444408271643
rang,ruc,0.02956489159826104
rang,trong,0.018242507548552306
rang,ho,0.01812121272620181
rang,lam,0.015982424884804437
rang,ca,0.015450834107791725
rang,hai,0.014308650995118502
rang,co,0.014250826577151812
rang,lang,0.013222079488040746
rang,ngoc,0.011898770154587936
rang,con,0.010271901446434386
rang,đay,0.010159714607388399
rang,trang,0.009987513666575711
mom,bu,0.35039720597857393
mom,sua,0.137046805402722
mom,dut,0.031929935000643964
mom,me,0.03055536811687707
mom,ben,0.02472950953130171
mom,bau,0.01910045132872439
mom,am,0.017650915491119863
mom,cai,0.017607518241878464
mom,đeu,0.015886341771979295
mom,thi,0.01490350165641003
mom,no,0.013263677702639025
mom,coi,0.012213263104993032
mom,bo,0.011991787939121925
mom,nang,0.010220460649590094
mom,cung,0.009940264358993804
mom,mam,0.009838228528813015
mom,tre,0.009301802211733087
mom,nong,0.0081470882703083
mom,con,0.007941969558819576
mom,niu,0.007868750454973835
ba,cha,0.3998816133174459
ba,con,0.05135410868931622
ba,cua,0.023832922042303473
ba,ta,0.022189257544510115
ba,lua,0.021848185164285387
ba,đem,0.021075783939497605
ba,nguoi,0.019573155683407128
ba,cho,0.018725290016456515
ba,la,0.015647163762162374
ba,va,0.014966305569864167
ba,đi,0.014584127739105137
ba,minh,0.014149205857525013
ba,đa,0.012778994524391775
ba,voi,0.012224074611263791
ba,chung,0.010978223255215153
ba,đua,0.010259870414032677
ba,ong,0.009869053011633626
ba,cung,0.009675706877931324
ba,đen,0.009442530207405852
ba,ho,0.009316774068621235
nhi,toi,0.29969276960327695
nhi,chung,0.1555269293066439
nhi,em,0.09800965415969448
nhi,anh,0.050995543562456024
nhi,con,0.024904124968535515
nhi,chau,0.02432372493421744
nhi,đuoc,0.02165142621595231
nhi,hai,0.021094353818832644
nhi,co,0.018849763953194307
nhi,tui,0.017018920613938067
nhi,đay,0.01452915801403388
nhi,me,0.013761580389883277
nhi,chi,0.0137183110447996
nhi,cho,0.011677911703607793
nhi,đi,0.010464787999666462
nhi,cha,0.009993251907134529
nhi,cung,0.0072712513544258605
nhi,roi,0.006778141411174147
nhi,thoi,0.0059147113497779345
nhi,ban,0.005821550604090889
nu,nguoi,0.2548380899931098
nu,mot,0.12790015192252902
nu,co,0.05811589376127643
nu,ong,0.04080557057229628
nu,la,0.03618807674229939
nu,trong,0.029293098085604034
nu,va,0.023530636286589895
nu,con,0.01745295216603969
nu,minh,0.01594041798642838
nu,đo,0.012284152970212271
nu,hai,0.011887001847758387
nu,so,0.010866101881491843
nu,chi,0.010715591493807436
nu,đang,0.010241470380250518
nu,ba,0.00995243861108617
nu,ten,0.009837539566665133
nu,ra,0.009011926737453305
nu,đi,0.008693968799232118
nu,kia,0.007221576968801634
nu,cung,0.007190256674250606
nar,ngay,0.6332552660847692
nar,hom,0.05309996759852939
nar,trong,0.01725936396381694
nar,troi,0.015206341431252442
nar,đen,0.012408384420733996
nar,nay,0.011480682185560625
nar,nguoi,0.010687717785443489
nar,thoi,0.010579306300949989
nar,se,0.009166740179004935
nar,mot,0.007874333337369616
nar,va,0.007257877272134672
nar,đo,0.0068769667138739825
nar,qua,0.006640549275390015
nar,le,0.006407435380419291
nar,thu,0.005943616660567614
nar,ay,0.005683189273447948
nar,cho,0.00551180774109607
nar,ta,0.0049494369039166765
nar,cua,0.004761871267174777
nar,đa,0.004747395991242795
arih,song,0.5218653212733918
arih,mang,0.032637995368259634
arih,đuoc,0.03083151619040282
arih,đoi,0.0244944043724524
arih,sinh,0.02002821924882431
arih,su,0.01991649769511239
arih,chet,0.019248071853913095
arih,nguoi,0.016068318151131498
arih,lai,0.015812146110265064
arih,con,0.01561466130583848
arih,se,0.012617489239424904
arih,hang,0.011868199755970617
arih,va,0.011096755116689373
arih,thi,0.009745493557418433
arih,chua,0.009562261208776896
arih,la,0.008586582786064416
arih,ma,0.008247185302292273
arih,nhung,0.00782506191859644
arih,đa,0.007792020094207867
arih,ke,0.007144547505249542
su,no,0.07476291725601124
su,nguoi,0.07232979926087572
su,ho,0.05434359774106118
su,va,0.04751471587719172
su,chung,0.034440513983209284
su,cua,0.02823962904939025
su,cho,0.025966565269388647
su,đa,0.025855255517977852
su,la,0.0237205104943329
su,nhung,0.01756608628211369
su,minh,0.015382748642297349
su,ong,0.014018107934691455
su,cung,0.013389726703886044
su,ra,0.013033010408212505
su,su,0.01262448825092978
su,con,0.0119852866369632
su,ma,0.011919180298917201
su,cac,0.011815186995385366
su,lai,0.011591434421340068
su,vi,0.011391263753137955
tobat,cho,0.06486104488101821
tobat,bao,0.05348428597952423
tobat,biet,0.04838094121368901
tobat,to,0.04645831277005945
tobat,rao,0.03491401271029258
tobat,nhiem,0.03201449516738543
tobat,đa,0.03123617041779828
tobat,truyen,0.030516397128935908
tobat,chung,0.02488755028544701
tobat,mau,0.022671822395344415
tobat,nguoi,0.018261750268164685
tobat,su,0.017837444065954312
tobat,khai,0.017360887065892224
tobat,la,0.01582247115165535
tobat,đieu,0.014762458439532342
tobat,chua,0.014616802441591656
tobat,hieu,0.0144075897755875
tobat,cua,0.014306385890434599
tobat,toi,0.012747385972882304
tobat,noi,0.012610396582027974
krist,ki,0.29990451939583934
krist,to,0.25802741764655174
krist,christ,0.04934646988457367
krist,em,0.04820373763856755
krist,đuc,0.046846972541655096
krist,anh,0.04460491020139385
krist,đang,0.037574202773262885
krist,la,0.01772401864836539
krist,jesus,0.012524509237493028
krist,chua,0.01022248516396224
krist,su,0.00960284586855342
krist,sung,0.009414885174445508
krist,nho,0.005834340258153154
krist,phuc,0.005288689663390974
krist,đuoc,0.0051600422659255915
krist,chung,0.005077004767563288
krist,tin,0.00498435035409405
krist,đa,0.004837803476182096
krist,toi,0.003999470786163911
krist,hien,0.003908777015254745
bongai,nguoi,0.21762988554940554
bongai,ke,0.09263862620184876
bongai,nhung,0.041885650482168184
bongai,va,0.025976328456374036
bongai,la,0.02309307045015728
bongai,cua,0.01887776765060592
bongai,đa,0.016317824168900024
bongai,su,0.015808422513021787
bongai,cho,0.01423442791875669
bongai,ra,0.014137522799156085
bongai,co,0.011741863104367874
bongai,thi,0.011251677221245766
bongai,cung,0.011174623129553498
bongai,ma,0.010742804478314837
bongai,đuoc,0.010570186811544917
bongai,con,0.010175686338193598
bongai,ho,0.010057948550335967
bongai,cac,0.009668008179677456
bongai,đo,0.009453142068210919
bongai,lam,0.009351199240339447
ei,nguoi,0.06472625107819824
ei,gio,0.0632424201530377
ei,bay,0.045956119624300476
ei,đo,0.034663457313945864
ei,ay,0.0318401929503561
ei,toi,0.027441200754268414
ei,anh,0.027019290969119186
ei,noi,0.025821024588376092
ei,roi,0.024838621964272684
ei,va,0.022651686919873917
ei,lai,0.022449154727198994
ei,nay,0.02145497180003996
ei,co,0.020852769547190134
ei,đa,0.020648098213305575
ei,cho,0.018936006829126356
ei,đay,0.01860225681221372
ei,nhung,0.01759776760749499
ei,ong,0.017289529134427398
ei,đen,0.01667966294283006
ei,la,0.015453011607465416
sek,xet,0.26099140484533656
sek,xu,0.19461246802185678
sek,đoan,0.07551277245841796
sek,phan,0.030813952697174136
sek,nguoi,0.026300807973069693
sek,quan,0.02330370520157241
sek,toa,0.02144292226825742
sek,cong,0.02032617715871035
sek,va,0.01352279042919527
sek,ke,0.012821359341310417
sek,ra,0.010764965594226362
sek,cac,0.01021891502315892
sek,se,0.009953302799521044
sek,viec,0.009608325615791875
sek,kien,0.008959136729184417
sek,đang,0.008269509296816573
sek,minh,0.007951202814750502
sek,truoc,0.007324612883515496
sek,quyen,0.006338280315796358
sek,an,0.006321835079841504
roih,chon,0.41032359598448337
roih,ta,0.04361132942127887
roih,tuyen,0.040834073473834755
roih,nguoi,0.03571877208817247
roih,ve,0.030157449613667914
roih,goi,0.02711517424227632
roih,ke,0.026699306368294533
roih,đa,0.0264532382778591
roih,ngai,0.02644898941109246
roih,voi,0.021497098347623134
roih,rieng,0.018150670312928583
roih,đinh,0.01420456814481289
roih,y,0.013033966953021536
roih,nhung,0.011572219276214425
roih,dan,0.008537833775747189
roih,va,0.0076377425253077065
roih,lua,0.007395463108011538
roih,ra,0.0070344119544148865
roih,lam,0.00663731754013289
roih,chi,0.006149567152058272
yesu,đuc,0.2818808328693396
yesu,gie,0.23611653478530054
yesu,su,0.23191244472234224
yesu,nguoi,0.022587963404636837
yesu,jesus,0.018435346034288327
yesu,anh,0.01278181536554763
yesu,ong,0.011040387441826862
yesu,chua,0.009037248552511364
yesu,la,0.008381331698160454
yesu,ki,0.0072640596157166485
yesu,mon,0.006268439419118585
yesu,to,0.006265606454750618
yesu,voi,0.0049001956778835344
yesu,đo,0.004474591958318207
yesu,đang,0.004040737826112165
yesu,lc,0.003896426942306663
yesu,thay,0.0038451442110415865
yesu,bao,0.0038422076314879087
yesu,em,0.0036800109450932953
yesu,đe,0.0036630254855319778
minh,mot,0.6787661162087246
minh,nguoi,0.02698432115570828
minh,co,0.02628864724944903
minh,con,0.01641434306543412
minh,chi,0.01266116621596698
minh,va,0.011459205706000836
minh,la,0.011333557132085358
minh,trong,0.009491448052695932
minh,cho,0.008771124742644902
minh,đo,0.007615078599826291
minh,minh,0.007597142504962532
minh,ra,0.006980906377396691
minh,cai,0.006521696404502364
minh,cua,0.004998094698430673
minh,cung,0.004898969292687721
minh,ong,0.004516711503832961
minh,toi,0.004450565448811325
minh,ma,0.004075934618999112
minh,o,0.003881488540538911
minh,lai,0.003845886913774612
đak,nuoc,0.39278717357070697
đak,va,0.029497222699225913
đak,tren,0.020870976531103307
đak,nguoi,0.01879124854009846
đak,se,0.018399905984924997
đak,cho,0.015283344245972007
đak,mat,0.014905794376836225
đak,cac,0.014889279296552286
đak,đat,0.013498217992684842
đak,đo,0.012212423510514077
đak,ra,0.012120222281027075
đak,con,0.011862126002809122
đak,ta,0.011792648928217924
đak,duoi,0.011686649197179976
đak,cua,0.011560259215371087
đak,song,0.010380383932637708
đak,trong,0.009856343827999573
đak,chay,0.009742809971152332
đak,bien,0.00874907372955782
đak,dan,0.008743284022717063
teh,đat,0.41173188564626984
teh,tren,0.02625759555145488
teh,nguoi,0.025702085698014066
teh,va,0.02358220174544037
teh,mat,0.022923461221613494
teh,se,0.021239533195716594
teh,cua,0.015940555133875815
teh,xu,0.01526075986074181
teh,gian,0.015105005455818268
teh,cac,0.014726995881218619
teh,đa,0.012393690639676571
teh,troi,0.012289446512786557
teh,ta,0.012212679644920111
teh,the,0.010660815681474874
teh,la,0.009840650110869322
teh,no,0.009768343703823724
teh,phan,0.009031931388466695
teh,cho,0.008906957592458044
teh,dan,0.008869951713512918
teh,chung,0.008336412822960904
loch,chet,0.564535857431853
loch,đoi,0.02223708201744319
loch,đa,0.021582307450280207
loch,bi,0.02080773285702197
loch,song,0.019219239972416927
loch,con,0.018580640045707773
loch,nguoi,0.01737811914284396
loch,vi,0.01301701785087147
loch,ke,0.011655076088208075
loch,qua,0.011597600442998221
loch,phai,0.009545931073282806
loch,mang,0.009279309916709057
loch,va,0.0075934637696238
loch,se,0.0069383755552906495
loch,đuoc,0.006893202716339514
loch,thi,0.006518455723310454
loch,cho,0.00630183389176993
loch,ma,0.006198929848502474
loch,chung,0.005826806495947637
loch,tu,0.005597752998165829
yua,vi,0.3873755201288692
yua,nguoi,0.042052168910282364
yua,đa,0.03344603398827838
yua,boi,0.031953008834493424
yua,cua,0.028339756251161453
yua,chua,0.01903960703167963
yua,ta,0.017677662867664985
yua,la,0.016487912992393088
yua,ma,0.01463349953550757
yua,va,0.013771509533756257
yua,chung,0.012819913790072742
yua,cho,0.012572567522241491
yua,toi,0.012488753830080513
yua,dung,0.011609737463764664
yua,lam,0.010009601981031374
yua,cac,0.009907988498963119
yua,con,0.009405142435541728
yua,nhung,0.009321743024120968
yua,se,0.007736118882138876
yua,đo,0.00732297217109054
topa,that,0.15514048528755398
topa,la,0.04745332372605941
topa,anh,0.04038179307187292
topa,đa,0.03139257204818126
topa,qua,0.0276411314397276
topa,thay,0.021823581123213816
topa,thuc,0.020862623216432646
topa,su,0.020318929159381018
topa,toi,0.019863869234243124
topa,nhung,0.018835895710890987
topa,em,0.018467063915814985
topa,chung,0.01794823134808474
topa,rat,0.017784130388985474
topa,biet,0.01650152718242798
topa,đuoc,0.015695787256552598
topa,loi,0.0156579824136048
topa,nguoi,0.014649954372939438
topa,lam,0.013904436068538526
topa,đang,0.01323762162980884
topa,cua,0.012748922475726435
anan,danh,0.2677236992146396
anan,ten,0.26150776016278765
anan,la,0.16049360707879795
anan,đat,0.025659064710779368
anan,goi,0.024860169390455777
anan,ta,0.023702034151546463
anan,va,0.015835927767410163
anan,nguoi,0.013775199101809018
anan,ngai,0.01274335834108948
anan,đa,0.012652811940413398
anan,ho,0.009740785529077645
anan,ma,0.007805974140607846
anan,chua,0.007252162486323707
anan,vi,0.006826210278327588
anan,cua,0.006416663934429454
anan,cho,0.0060643839913058556
anan,nhan,0.0060088712806991166
anan,đuoc,0.005589107712273008
anan,con,0.005292905916650453
anan,thanh,0.004728528504151105
jop,khap,0.23371623165093014
jop,giop,0.07123392630368643
jop,ong,0.03171251702859067
jop,đat,0.03011983354697375
jop,tren,0.025873797426752703
jop,toan,0.024279695050692295
jop,len,0.0237372920303605
jop,cac,0.022243936192362992
jop,noi,0.019328416048877587
jop,tran,0.017091085518106217
jop,tieng,0.0165216887979194
jop,bay,0.01589917547627626
jop,chua,0.014837803939904429
jop,nguoi,0.014400423891953578
jop,thien,0.013791366013211064
jop,ca,0.012502445842216723
jop,va,0.012190689652304885
jop,gio,0.011832433983630833
jop,coi,0.011152095199197073
jop,lan,0.011044510837337665
poka,hua,0.0808300123268275
poka,đa,0.06697485133887131
poka,truyen,0.04813228041630202
poka,đinh,0.037965003166938675
poka,đieu,0.03500348633256513
poka,loi,0.029307595766571062
poka,y,0.028225709030126767
poka,the,0.027477280139529943
poka,cho,0.021068001006988427
poka,nguoi,0.020806442939799056
poka,va,0.02007952253231287
poka,luat,0.018547368012442226
poka,đuc,0.018458027458630274
poka,ta,0.017658838551739924
poka,ma,0.01700931999507935
poka,giu,0.016126458843636202
poka,phan,0.014796370252581355
poka,quyet,0.014497008477336296
poka,giao,0.01418874358323069
poka,nhu,0.014186450823961496
topat,cong,0.287820526045972
topat,chinh,0.11583199341363624
topat,binh,0.08907319648930616
topat,that,0.0628862783111539
topat,thang,0.05575348474006826
topat,su,0.04986844904516244
topat,ke,0.017557885239540386
topat,ngay,0.016580384444771706
topat,chan,0.014444759655079346
topat,truc,0.012865380410509837
topat,nguoi,0.012673471780939619
topat,ly,0.01141333670602679
topat,nhan,0.01106097653796359
topat,thanh,0.010322938297726883
topat,tin,0.009080500080032293
topat,trung,0.00855452401357331
topat,minh,0.00850215324976
topat,song,0.007258956586070332
topat,đuoc,0.006283195012308443
topat,cua,0.006090617170287866
iung,day,0.26688514609445113
iung,đung,0.139049170925297
iung,len,0.10506541725037741
iung,lai,0.051127513721764155
iung,roi,0.029385939055648614
iung,nguoi,0.022911135591351973
iung,troi,0.020576623498723662
iung,noi,0.018378636175885314
iung,choi,0.016273286286889555
iung,cung,0.013033003103722997
iung,đa,0.01105342950275846
iung,đi,0.009548321177746325
iung,va,0.008288488360421432
iung,thuc,0.008076534405636422
iung,khi,0.007868941800019343
iung,con,0.007390794407209094
iung,ma,0.007244567801229164
iung,co,0.007234916012327775
iung,ra,0.006889907482707054
iung,ke,0.00663838783310038
go,se,0.5671971809926853
go,ta,0.07340787455296575
go,nguoi,0.04846584486616392
go,cho,0.01761882881504974
go,cua,0.015414830226772903
go,chung,0.013766928852453938
go,va,0.013581535585727236
go,no,0.009358313600073965
go,cac,0.009046381358380071
go,con,0.008159919957269673
go,nhung,0.0067654449645964424
go,bi,0.006515695400991964
go,đuoc,0.006393944178764611
go,chua,0.006281820919330355
go,vi,0.00594237424487714
go,đoi,0.005046521310289825
go,đo,0.00504160419538725
go,noi,0.004714390030767142
go,lam,0.004529143732051918
